antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedents1,consequents1
"frozenset({1650992, 1681904, 1902656})",frozenset({1688960}),0.3645333333333333,0.7210333333333333,0.30816666666666664,0.8453730797366495,1.172446599422102,0.04532598222222223,1.804127419672777,1650992,1688960
"frozenset({1650992, 1902656, 1688960})",frozenset({1681904}),0.37533333333333335,0.6661333333333334,0.30816666666666664,0.8210479573712255,1.2325579824427924,0.058144622222222164,1.86567675765095,1650992,1681904
"frozenset({1650992, 1681904, 1688960})",frozenset({1902656}),0.4151666666666667,0.6296,0.30816666666666664,0.7422721798474508,1.178958354268505,0.04677773333333329,1.4371750778816195,1650992,1902656
"frozenset({1902656, 1681904, 1688960})",frozenset({1650992}),0.395,0.6576333333333333,0.30816666666666664,0.7801687763713079,1.1863279077063833,0.048401499999999986,1.5574069097888668,1902656,1650992
"frozenset({1650992, 1902656})","frozenset({1681904, 1688960})",0.4632,0.5525,0.30816666666666664,0.6652993667242372,1.2041617497271262,0.052248666666666665,1.3370156955493442,1650992,1681904
"frozenset({1650992, 1681904})","frozenset({1902656, 1688960})",0.4971333333333333,0.495,0.30816666666666664,0.6198873541638729,1.252297685179541,0.06208566666666665,1.3285535367789734,1650992,1902656
"frozenset({1650992, 1688960})","frozenset({1902656, 1681904})",0.5192333333333333,0.4668,0.30816666666666664,0.5935032419592989,1.2714293957996978,0.06578854666666664,1.3116955780164243,1650992,1902656
"frozenset({1902656, 1681904})","frozenset({1650992, 1688960})",0.4668,0.5192333333333333,0.30816666666666664,0.6601685232790631,1.2714293957996978,0.06578854666666664,1.4147208237024582,1902656,1650992
"frozenset({1902656, 1688960})","frozenset({1650992, 1681904})",0.495,0.4971333333333333,0.30816666666666664,0.6225589225589225,1.252297685179541,0.06208566666666665,1.3323050847457627,1902656,1650992
"frozenset({1681904, 1688960})","frozenset({1650992, 1902656})",0.5525,0.4632,0.30816666666666664,0.5577677224736048,1.2041617497271262,0.052248666666666665,1.2138417462482947,1681904,1650992
frozenset({1650992}),"frozenset({1902656, 1681904, 1688960})",0.6576333333333333,0.395,0.30816666666666664,0.4685995235440215,1.1863279077063835,0.048401499999999986,1.1385010492178558,1650992,1902656
frozenset({1902656}),"frozenset({1650992, 1681904, 1688960})",0.6296,0.4151666666666667,0.30816666666666664,0.4894642100804743,1.178958354268505,0.04677773333333329,1.1455285699471116,1902656,1650992
frozenset({1681904}),"frozenset({1650992, 1902656, 1688960})",0.6661333333333334,0.37533333333333335,0.30816666666666664,0.46262009607686144,1.2325579824427924,0.058144622222222164,1.1624302697333704,1681904,1650992
frozenset({1688960}),"frozenset({1650992, 1681904, 1902656})",0.7210333333333333,0.3645333333333333,0.30816666666666664,0.42739586704267024,1.172446599422102,0.04532598222222223,1.1097835836159105,1688960,1650992
"frozenset({1650992, 1681904, 1688960})",frozenset({2118368}),0.4151666666666667,0.5371,0.3023,0.7281413087113608,1.3556903904512396,0.07931398333333334,1.7027228292971053,1650992,2118368
"frozenset({1650992, 2118368, 1688960})",frozenset({1681904}),0.34983333333333333,0.6661333333333334,0.3023,0.8641257741781802,1.2972264424212072,0.06926435555555557,2.4571743805516606,1650992,1681904
"frozenset({1650992, 1681904, 2118368})",frozenset({1688960}),0.3515666666666667,0.7210333333333333,0.3023,0.8598653645586423,1.192545926529484,0.048808714444444457,1.9907046233649077,1650992,1688960
"frozenset({1688960, 1681904, 2118368})",frozenset({1650992}),0.3841,0.6576333333333333,0.3023,0.7870346263993752,1.196768148004524,0.0497030366666667,1.6076165851670743,1688960,1650992
"frozenset({1650992, 1688960})","frozenset({1681904, 2118368})",0.5192333333333333,0.4464,0.3023,0.5822045323232972,1.3042216225880312,0.07051424,1.3250502765826675,1650992,1681904
"frozenset({1650992, 1681904})","frozenset({1688960, 2118368})",0.4971333333333333,0.4503666666666667,0.3023,0.6080863618076975,1.3502028609452241,0.07840771777777777,1.4024348217850013,1650992,1688960
"frozenset({1650992, 2118368})","frozenset({1688960, 1681904})",0.41496666666666665,0.5525,0.3023,0.7284922483733633,1.318538006105635,0.0730309166666667,1.6482034023668641,1650992,1688960
"frozenset({1688960, 1681904})","frozenset({1650992, 2118368})",0.5525,0.41496666666666665,0.3023,0.5471493212669684,1.318538006105635,0.0730309166666667,1.2918901545430324,1688960,1650992
"frozenset({1688960, 2118368})","frozenset({1650992, 1681904})",0.4503666666666667,0.4971333333333333,0.3023,0.6712308489379024,1.3502028609452241,0.07840771777777777,1.5295433438391115,1688960,1650992
"frozenset({1681904, 2118368})","frozenset({1650992, 1688960})",0.4464,0.5192333333333333,0.3023,0.6771953405017921,1.3042216225880312,0.07051424,1.48934240111034,1681904,1650992
frozenset({1650992}),"frozenset({1688960, 1681904, 2118368})",0.6576333333333333,0.3841,0.3023,0.4596786456485377,1.1967681480045242,0.0497030366666667,1.1398772138836775,1650992,1688960
frozenset({1688960}),"frozenset({1650992, 1681904, 2118368})",0.7210333333333333,0.3515666666666667,0.3023,0.4192593962368823,1.192545926529484,0.048808714444444457,1.116562763360399,1688960,1650992
frozenset({1681904}),"frozenset({1650992, 2118368, 1688960})",0.6661333333333334,0.34983333333333333,0.3023,0.4538130504403523,1.2972264424212072,0.06926435555555557,1.1903738586043673,1681904,1650992
frozenset({2118368}),"frozenset({1650992, 1681904, 1688960})",0.5371,0.4151666666666667,0.3023,0.5628374604356731,1.3556903904512398,0.07931398333333334,1.3377937961385575,2118368,1650992
"frozenset({1650992, 1681904, 1688960})",frozenset({2118592}),0.4151666666666667,0.5501666666666667,0.3007666666666667,0.7244480128462465,1.3167791811806964,0.07235580555555554,1.6324808177933177,1650992,2118592
"frozenset({1650992, 1681904, 2118592})",frozenset({1688960}),0.34846666666666665,0.7210333333333333,0.3007666666666667,0.8631145972833366,1.1970522823031806,0.049510584444444505,2.0379577451665516,1650992,1688960
"frozenset({1650992, 1688960, 2118592})",frozenset({1681904}),0.3528,0.6661333333333334,0.3007666666666667,0.8525132275132276,1.27979367621081,0.06575482666666668,2.263705829596413,1650992,1681904
"frozenset({1681904, 1688960, 2118592})",frozenset({1650992}),0.38663333333333333,0.6576333333333333,0.3007666666666667,0.7779118889559445,1.1828960752536033,0.046503698888888945,1.5415803442028992,1681904,1650992
"frozenset({1650992, 1681904})","frozenset({1688960, 2118592})",0.4971333333333333,0.46063333333333334,0.3007666666666667,0.605002011532788,1.3134134413476837,0.07177048222222224,1.3654921858201776,1650992,1688960
"frozenset({1650992, 1688960})","frozenset({1681904, 2118592})",0.5192333333333333,0.4465,0.3007666666666667,0.5792514604866149,1.2973157009778609,0.06892898333333336,1.3155125877326823,1650992,1681904
"frozenset({1650992, 2118592})","frozenset({1681904, 1688960})",0.4184333333333333,0.5525,0.3007666666666667,0.7187923205608222,1.3009815756756964,0.06958225000000001,1.5913505665722385,1650992,1681904
"frozenset({1681904, 1688960})","frozenset({1650992, 2118592})",0.5525,0.4184333333333333,0.3007666666666667,0.5443740573152338,1.3009815756756962,0.06958225000000001,1.2764125397245762,1681904,1650992
"frozenset({1681904, 2118592})","frozenset({1650992, 1688960})",0.4465,0.5192333333333333,0.3007666666666667,0.6736095558044046,1.2973157009778609,0.06892898333333336,1.4729802150045745,1681904,1650992
"frozenset({1688960, 2118592})","frozenset({1650992, 1681904})",0.46063333333333334,0.4971333333333333,0.3007666666666667,0.6529416021419785,1.3134134413476837,0.07177048222222224,1.4489396302474287,1688960,1650992
frozenset({1650992}),"frozenset({1681904, 1688960, 2118592})",0.6576333333333333,0.38663333333333333,0.3007666666666667,0.4573470525622181,1.182896075253603,0.046503698888888945,1.1303111308300642,1650992,1681904
frozenset({1681904}),"frozenset({1650992, 1688960, 2118592})",0.6661333333333334,0.3528,0.3007666666666667,0.4515112089671737,1.27979367621081,0.06575482666666668,1.1799694188486454,1681904,1650992
frozenset({1688960}),"frozenset({1650992, 1681904, 2118592})",0.7210333333333333,0.34846666666666665,0.3007666666666667,0.41713281863991497,1.1970522823031806,0.049510584444444505,1.1178075454737735,1688960,1650992
frozenset({2118592}),"frozenset({1650992, 1681904, 1688960})",0.5501666666666667,0.4151666666666667,0.3007666666666667,0.5466828233868525,1.3167791811806964,0.07235580555555554,1.2901195090439277,2118592,1650992
"frozenset({1650992, 1681904, 1902656})",frozenset({1709008}),0.3645333333333333,0.7364333333333334,0.31416666666666665,0.8618324798829554,1.1702790203452977,0.04571216888888885,1.907587734392235,1650992,1709008
"frozenset({1650992, 1902656, 1709008})",frozenset({1681904}),0.38353333333333334,0.6661333333333334,0.31416666666666665,0.8191378411263688,1.2296905141008339,0.05868232888888886,1.8459730257888827,1650992,1681904
"frozenset({1650992, 1681904, 1709008})",frozenset({1902656}),0.4216666666666667,0.6296,0.31416666666666665,0.7450592885375493,1.1833851469783183,0.0486853333333333,1.4528868217054256,1650992,1902656
"frozenset({1902656, 1681904, 1709008})",frozenset({1650992}),0.4002,0.6576333333333333,0.31416666666666665,0.7850241545893719,1.19371101615293,0.050981806666666685,1.5925820224719098,1902656,1650992
"frozenset({1650992, 1902656})","frozenset({1681904, 1709008})",0.4632,0.5615,0.31416666666666665,0.6782527345998848,1.2079300705251732,0.05407986666666664,1.3628709460970696,1650992,1681904
"frozenset({1650992, 1681904})","frozenset({1902656, 1709008})",0.4971333333333333,0.502,0.31416666666666665,0.6319565508917795,1.2588775914178874,0.06460573333333333,1.353101111313536,1650992,1902656
"frozenset({1650992, 1709008})","frozenset({1902656, 1681904})",0.5285333333333333,0.4668,0.31416666666666665,0.594412209889001,1.2733766278684684,0.06744730666666668,1.3146352355776707,1650992,1902656
"frozenset({1902656, 1681904})","frozenset({1650992, 1709008})",0.4668,0.5285333333333333,0.31416666666666665,0.6730219937160811,1.2733766278684684,0.06744730666666668,1.4418910679187595,1902656,1650992
"frozenset({1902656, 1709008})","frozenset({1650992, 1681904})",0.502,0.4971333333333333,0.31416666666666665,0.6258300132802125,1.2588775914178876,0.06460573333333333,1.3439524401064775,1902656,1650992
"frozenset({1681904, 1709008})","frozenset({1650992, 1902656})",0.5615,0.4632,0.31416666666666665,0.5595132086672603,1.2079300705251734,0.05407986666666664,1.2186517520215632,1681904,1650992
frozenset({1650992}),"frozenset({1902656, 1681904, 1709008})",0.6576333333333333,0.4002,0.31416666666666665,0.4777231486644027,1.1937110161529303,0.050981806666666685,1.1484330551242237,1650992,1902656
frozenset({1902656}),"frozenset({1650992, 1681904, 1709008})",0.6296,0.4216666666666667,0.31416666666666665,0.49899407030919096,1.1833851469783183,0.0486853333333333,1.154344288280672,1902656,1650992
frozenset({1681904}),"frozenset({1650992, 1902656, 1709008})",0.6661333333333334,0.38353333333333334,0.31416666666666665,0.4716273018414731,1.2296905141008339,0.05868232888888886,1.166726950153108,1681904,1650992
frozenset({1709008}),"frozenset({1650992, 1681904, 1902656})",0.7364333333333334,0.3645333333333333,0.31416666666666665,0.42660571221653915,1.1702790203452975,0.04571216888888885,1.1082542679717924,1709008,1650992
"frozenset({1650992, 1681904, 2118368})",frozenset({1709008}),0.3515666666666667,0.7364333333333334,0.33116666666666666,0.9419740210486394,1.2791029118480595,0.07226125444444442,4.54221835511982,1650992,1709008
"frozenset({1650992, 1681904, 1709008})",frozenset({2118368}),0.4216666666666667,0.5371,0.33116666666666666,0.7853754940711462,1.4622518973583059,0.10468949999999996,2.1567900552486177,1650992,2118368
"frozenset({1650992, 2118368, 1709008})",frozenset({1681904}),0.38716666666666666,0.6661333333333334,0.33116666666666666,0.8553594489883771,1.2840664266238648,0.07326204444444445,2.308250793650794,1650992,1681904
"frozenset({1681904, 2118368, 1709008})",frozenset({1650992}),0.4169,0.6576333333333333,0.33116666666666666,0.7943551611097786,1.2078997837342673,0.056999330000000015,1.6648444401244171,1681904,1650992
"frozenset({1650992, 1681904})","frozenset({2118368, 1709008})",0.4971333333333333,0.4933,0.33116666666666666,0.6661526082875151,1.3504005844060716,0.08593079333333334,1.517759349266921,1650992,2118368
"frozenset({1650992, 2118368})","frozenset({1681904, 1709008})",0.41496666666666665,0.5615,0.33116666666666666,0.798056068760543,1.4212930877302636,0.09816288333333334,2.1713947891805887,1650992,1681904
"frozenset({1650992, 1709008})","frozenset({1681904, 2118368})",0.5285333333333333,0.4464,0.33116666666666666,0.6265766902119072,1.403621617858215,0.09522938666666667,1.482499847998649,1650992,1681904
"frozenset({1681904, 2118368})","frozenset({1650992, 1709008})",0.4464,0.5285333333333333,0.33116666666666666,0.7418608124253285,1.403621617858215,0.09522938666666667,1.8264048597049465,1681904,1650992
"frozenset({1681904, 1709008})","frozenset({1650992, 2118368})",0.5615,0.41496666666666665,0.33116666666666666,0.5897892549718017,1.4212930877302636,0.09816288333333334,1.4261774963820548,1681904,1650992
"frozenset({2118368, 1709008})","frozenset({1650992, 1681904})",0.4933,0.4971333333333333,0.33116666666666666,0.6713291438610717,1.3504005844060716,0.08593079333333334,1.53000078125,2118368,1650992
frozenset({1650992}),"frozenset({1681904, 2118368, 1709008})",0.6576333333333333,0.4169,0.33116666666666666,0.503573419838816,1.207899783734267,0.056999330000000015,1.17459463957525,1650992,1681904
frozenset({1681904}),"frozenset({1650992, 2118368, 1709008})",0.6661333333333334,0.38716666666666666,0.33116666666666666,0.4971477181745396,1.2840664266238648,0.07326204444444445,1.218714432613527,1681904,1650992
frozenset({2118368}),"frozenset({1650992, 1681904, 1709008})",0.5371,0.4216666666666667,0.33116666666666666,0.6165828833860857,1.4622518973583059,0.10468949999999996,1.508365976044027,2118368,1650992
frozenset({1709008}),"frozenset({1650992, 1681904, 2118368})",0.7364333333333334,0.3515666666666667,0.33116666666666666,0.4496899470420495,1.2791029118480595,0.07226125444444442,1.1783054477161812,1709008,1650992
"frozenset({1650992, 1681904, 1709008})",frozenset({2118592}),0.4216666666666667,0.5501666666666667,0.3265,0.7743083003952569,1.4074067865409092,0.09451305555555553,1.993131932282545,1650992,2118592
"frozenset({1650992, 1681904, 2118592})",frozenset({1709008}),0.34846666666666665,0.7364333333333334,0.3265,0.9369619284484408,1.272297010521578,0.06987753111111111,4.181071219018718,1650992,1709008
"frozenset({1650992, 2118592, 1709008})",frozenset({1681904}),0.3858666666666667,0.6661333333333334,0.3265,0.8461472011057359,1.2702369912516052,0.06946135111111112,2.170039603219164,1650992,1681904
"frozenset({1681904, 2118592, 1709008})",frozenset({1650992}),0.41533333333333333,0.6576333333333333,0.3265,0.786115569823435,1.1953706267273077,0.05336295555555559,1.6007086929330834,1681904,1650992
"frozenset({1650992, 1681904})","frozenset({1709008, 2118592})",0.4971333333333333,0.4982,0.3265,0.6567654552769211,1.3182767066979548,0.07882817333333336,1.4619740574330928,1650992,1709008
"frozenset({1650992, 1709008})","frozenset({1681904, 2118592})",0.5285333333333333,0.4465,0.3265,0.617747225025227,1.3835324188694895,0.09050986666666669,1.4479947203431778,1650992,1681904
"frozenset({1650992, 2118592})","frozenset({1681904, 1709008})",0.4184333333333333,0.5615,0.3265,0.7802915637696168,1.3896555009254083,0.09154968333333335,1.9958268672951416,1650992,1681904
"frozenset({1681904, 1709008})","frozenset({1650992, 2118592})",0.5615,0.4184333333333333,0.3265,0.5814781834372218,1.3896555009254086,0.09154968333333335,1.389573120567376,1681904,1650992
"frozenset({1681904, 2118592})","frozenset({1650992, 1709008})",0.4465,0.5285333333333333,0.3265,0.7312430011198209,1.3835324188694897,0.09050986666666669,1.7542488888888894,1681904,1650992
"frozenset({1709008, 2118592})","frozenset({1650992, 1681904})",0.4982,0.4971333333333333,0.3265,0.6553592934564433,1.3182767066979548,0.07882817333333336,1.4591040962919826,1709008,1650992
frozenset({1650992}),"frozenset({1681904, 2118592, 1709008})",0.6576333333333333,0.41533333333333333,0.3265,0.49647726696740846,1.1953706267273077,0.05336295555555559,1.1611524729883902,1650992,1681904
